Date,Type,Tx,Buy,Sell,BuyUnits,SellUnits
2022-10-18T00:04:59.000Z,Withdrawal,0x01cd493ffc1d1fd46a81558b3d49e454a5257e3c8a8e85f557f473aeed1b5ee0,,ETH,,0.11
2022-10-18T11:51:35.000Z,Withdrawal,0xaef78a98eebd5306dfc6fa5cb4f321d194477a49df3791ad98f4dac62e2ff4cf,,ETH,,41
2022-10-18T17:22:11.000Z,Withdrawal,0x8352199a830030ec921e35e3741d62a8585dc6253749ef56b91b6517bbd1e243,,ETH,,46.91
2022-10-18T19:39:35.000Z,,0xece1b10c26b882f4555a9da8a9fa44243461df2421ea7eeeac72738be7c3f70c,ETH,ETH,0.007744300444756065,0.08518730489231673
2022-10-18T21:38:23.000Z,Withdrawal,0x476bbd1bd582531457768f71711777b370db9459b6bb9327cbea59473eadae41,,ETH,,30
2022-10-19T17:33:35.000Z,Withdrawal,0x4e6825f44e58969c684bf98ce08c552f790fc8c0bd21eed70678be160a2426c6,,ETH,,42.87
2022-10-19T18:16:11.000Z,Withdrawal,0x8a1f8e17ab21ff29f0a6aa158179bd8fc1ee87616a381f83b20d5ab5b5d8b225,,ETH,,29
2022-10-20T08:44:59.000Z,Withdrawal,0xcc629a133c080bcfd6fc5e7f563fb3e2a351a701df595cdb40a7037bcaae9f3c,,ETH,,40.8
2022-10-20T15:39:47.000Z,Withdrawal,0x6b30b5890b02ec5594ec9729e3d52679b232e82a6c53c4b2324999eb73b13d98,,ETH,,45
2022-10-20T16:32:35.000Z,Withdrawal,0x4ae07d652926d1dbd49bd9b376888beebbf4bab273a9f7fbcbd3d28727560da4,,ETH,,47.94
2022-10-20T18:49:59.000Z,Withdrawal,0xb2ad399e54ec05b0966c11e9ffb1a763c7e4601f068a5ae127b3168f9a65e8e6,,ETH,,30
2022-10-20T19:47:11.000Z,Withdrawal,0x01d76033ef0066b29dd8f76128c567f6f801f644e6a37067b20e0e326d33ddad,,ETH,,37
2022-10-21T00:26:11.000Z,Withdrawal,0xa766c380aaeba5381b98132e2fbe228f0a44b2e559d0cb859b07c7c42fcf9fcf,,USDC,,5
2022-10-21T16:16:11.000Z,Withdrawal,0x42c884ce5a900ebaab0c50c68f6a2598363ad8a3d2a7f770df733773f6e2500a,,ETH,,38.76
2022-10-21T17:06:47.000Z,Withdrawal,0x89ab5aa979e4ce224aa98906879f90e20dcd3d82975565dac22a59dbc26df3ac,,ETH,,43.52
2022-10-21T18:01:11.000Z,Withdrawal,0x2c9e8d72c86be041fa09e5fadbb983e971811b1dc1b253655ebc8d1b4496b6ec,,USDC,,299995
2022-10-21T18:06:59.000Z,Withdrawal,0xbb593c53d725b06eb1c05f903c440c9c0a4b92133075e5f187ba0ebfcef196f4,,ETH,,30
2022-10-21T18:40:47.000Z,Withdrawal,0x60227c791be81385f4d8c4d4c31d9ac886d10650a2aea38fb86cf5bd10578680,,ETH,,0.05
2022-10-22T10:16:35.000Z,Withdrawal,0x59cfc419fe55c1409dda7cd095ab380410b40de91f3183fe7143bc5747bc9125,,ETH,,44.44
2022-10-22T12:29:11.000Z,Deposit,0x92d6f7a3446480d7e02702b087ee7d379787689589ae8215de0dd8fc392f89e2,USDC,,474802.182,
2022-10-22T12:41:23.000Z,Withdrawal,0xbda5a65324c7bbf1e0c496608edb8efe547aa8e412ea61f9a510d3f2d73e4330,,USDC,,300000
2022-10-22T12:54:47.000Z,Withdrawal,0x48292b60006f4182a6c784aedd7505f6ea74b593076b425e7f898c770fb07b59,,ETH,,46.24
2022-10-22T17:57:35.000Z,Withdrawal,0x9ec990b6d7aabacdbe9df78cd5e806ac474e3e2217ff54724cfd85846b6714dd,,ETH,,48.12
2022-10-23T21:09:59.000Z,Withdrawal,0x45f9b0ee3558f077d6f79053015907114cddd4c5bb44c85648d98a2176d15eea,,ETH,,39.78
2022-10-24T18:03:35.000Z,Deposit,0xf29fa4e4e3a536ccf501d217416cbfec6fcbfce4110ce9aad353a0952c320a53,USDC,,997500,
2022-10-24T18:21:59.000Z,Withdrawal,0x60435d246db310bdb471f047b2623d3ea59fc9452a1d01794b680a980fe844ce,,ETH,,42.23
2022-10-24T18:28:11.000Z,Withdrawal,0x832002e917e6816726c894bad561f908d647b36fa184c39b2deb1cbb0c9f71d9,,ETH,,20
2022-10-24T18:48:11.000Z,Withdrawal,0x92ff55f6859f024f87378ce0a577626f0a0b9e9c58c4d9d18227aed0e5fed6d5,,USDC,,200000
2022-10-25T05:34:47.000Z,Deposit,0x3fe6e3394127dfabebb9098e80f2d56371d3432b5fda3d2830366ebb0f5285dd,COLLAR,,10000000,
2022-10-25T18:29:59.000Z,Withdrawal,0xe5760cd2909d6056cd2fc49803aaf207693cc1d84b82688820f040cac8bca325,,ETH,,50.69
2022-10-25T18:34:47.000Z,Withdrawal,0xb06c640ef4ed43497119b3055ed5100029973296ab524724a96118acda381ced,,ETH,,52.79
2022-10-25T21:22:47.000Z,Withdrawal,0x473f7e61bfe4cf795a82c8240f99fe831469ab717e35368ba3c4d9d893ccf92a,,ETH,,30
2022-10-26T02:15:23.000Z,Deposit,0x2fbde2cdf28461c530818567db398f3973e879935b1dcad095fd476640d8f528,ETH,,52.8,
2022-10-26T14:15:35.000Z,Withdrawal,0x2d9b6bb87339326048b91e6280870446335229ce7a60f4a8bc95705ccac496df,,ETH,,42.84
2022-10-26T18:38:23.000Z,Withdrawal,0x8c69c882f938a16a0685f4e8189288145a954442bbda75d48df7cbdd09fb8ffd,,ETH,,44.58
2022-10-27T23:51:35.000Z,Withdrawal,0x0bc51921112935f09ded768889b68eddd13da682e6e0b2215feb2e9a7267002f,,RPL,,2359.526
2022-10-28T03:02:11.000Z,Withdrawal,0x6310c42d8b711fd34e4f7289d46a034948e39eed4174afed70262946026def30,,ETH,,0.085
2022-11-01T10:26:47.000Z,Deposit,0x20a293ee57e796a01ea5a8c42e024ebb1f9daadfaaa45f1b1b24057adacb15a5,ETH,,0.0002,
2022-11-01T17:07:47.000Z,Withdrawal,0x721915ec1141878deda7e46c7acf312db1a44d5b0f8c04ef077446b975f8d358,,ETH,,0.507
2022-11-07T17:04:47.000Z,Withdrawal,0xd68cdab8740dfc970b560680ff8dd00d27b73a42ec70046c56d648d8444c3636,,ETH,,0.0001
2022-11-07T23:11:11.000Z,Withdrawal,0x849bdff9a06d2deff389bddd7ff7166b9c9ea761bae1eb1d612f3224b33a63c2,,ETH,,0.003
2022-11-09T19:26:59.000Z,Withdrawal,0x63755ee41ac50ba46574adfc5193467803aca066ed33658baf69bc7ba44b57cd,,ETH,,0.11
2022-11-10T05:35:47.000Z,Withdrawal,0x58a3e5f1456349b8a9b2a270c3fbdc49381dc0510c2d65afa2bd0975c5dc5ff3,,ETH,,1024
2022-11-12T23:29:59.000Z,Deposit,0x911bc46b8387825630d711d1f9a516f9b835cb21901a89ccd0fd96d9b283dc7c,ETH,,0.01,
2022-11-15T01:04:23.000Z,Deposit,0x3476dba470359d5b0a3b01e8f77e722598e9a26453e9d863dfd271ee85004feb,GOG,,800000,
2022-11-15T15:01:35.000Z,Withdrawal,0xca2d2f369339486173a2da318c24c07274f456d3dfde6fcd8cb0336bc81f8f07,,ETH,,1.03
2022-11-17T00:59:11.000Z,Withdrawal,0x84f088e7435b7e7e3a4edc63a685150e5a46b1daaa68bc7e29c3fd7b807d46ab,,ETH,,0.29
2022-11-18T02:11:11.000Z,Withdrawal,0xac286bb571f4499d646fc1a5ca1d08e4b93c8e01a166e90c3c6b368638c41272,,ETH,,31
2022-11-18T02:43:23.000Z,,0x468f9adffea909b4159ce2c28db65702aa5ceed21977be78a53cfa4537fe5a10,ETH,GOG,4.437650736011189,80000
2022-11-18T17:27:23.000Z,Withdrawal,0x8a164178a3fff5e5039924f3e45fa0d711563f2306f6642fdaea26b0b77cd762,,ETH,,0.001
2022-11-19T21:01:35.000Z,,0x195c28e36361ca8184ba94eddcf1140e885f1ab9ed5a889d1536faeb88c4b558,WETH,RPL,7,1023.39
2022-11-20T05:40:47.000Z,Withdrawal,0x639b36528cfaceac62d726f407c9a03c68d5816a43b1e4b178bbeeb338f21dc4,,ETH,,0.004
2022-11-21T13:28:59.000Z,,0x0a396403107932fd42a7e98c85eaf3664c7669ff1c651c2572abc8b12d10a6e8,ETH,GOG,3.8641304639963523,80000
2022-11-21T22:20:23.000Z,Deposit,0x24aa79624aeca5eaa4455eb0b43baf7521322c4463430070155dea8750f33492,rETH,,0.005,
2022-11-21T22:31:23.000Z,Deposit,0x9bcb4899930644e290870406a2dfc3b4e20c9b44ce45f251b2224d4e46e423e3,RPL,,3,
2022-11-21T23:48:47.000Z,Deposit,0x0ed1028ea37cac289d5c00ecce495d821413122ff7b0eb20984832364f3c28d0,rETH,,0.01,
2022-11-22T20:14:35.000Z,Deposit,0x4a2b1d317e2921077715b844106bad64c38e490cb69301ec3dc9b80b59733891,1INCH,,101.4091964715302,
2022-11-22T20:15:23.000Z,,0x4258c6693f01db20bb324f971c806bf0688560b391d6468597382abbf535c091,ETH,GOG,4.1877987284939255,80000
2022-11-23T22:18:47.000Z,Withdrawal,0xfb923c47c61dfbf98569ad73ad00ab9526e23c9cda334839997251971f004235,,USDC,,30000
2022-11-23T22:20:59.000Z,,0xedd7d38f8bcd0374c8c6cbe1dd7cdfa1ee5f86726474edfd0c772ad5c46256ea,ETH,GOG,4.207918985342067,80000
2022-11-23T22:32:35.000Z,Withdrawal,0xe8a6c010848bd4de1707181e97ea7ecd745dc14fff5947206a2ed61c2c84ea7c,,ETH,,26.1
2022-11-23T22:56:35.000Z,Withdrawal,0xc6dea265c820ca067ccdfc772656b0f682c1e3fbe3d12c762dfcda3965d81545,,ETH,,28.85
2022-11-25T11:32:23.000Z,,0xa5a8414264466d69c2d1adb0394a7837638c78e2f70dcec4f8643c662e74b0c1,ETH,GOG,3.8463226980467304,80000
2022-11-25T14:58:35.000Z,Withdrawal,0x6ba43c18c70a0858490381fdf9f80af1d85f7a8607b592a6eff2fb20aa3e3d71,,RPL,,2323.16
2022-11-26T18:49:11.000Z,,0xc0b5a78a18de2603355ccfab4cbafe3c5cd495fcf1c57fba5d9f55bb321c39a6,ETH,GOG,3.760205375040767,80000
2022-11-27T18:32:47.000Z,,0xd2df809a44eec923b80af980a4d81b609554017bee9aee4ba597eece2609f5db,ETH,GOG,3.974958003078395,80000
2022-11-28T00:18:47.000Z,Withdrawal,0xb31558a8e49e3cf9b1090e64b3c5dc449f2b4ad4da2797742ebaecfeda73a347,,ETH,,20
2022-11-28T14:30:23.000Z,,0xe7be9f45d1911f02d26f4b7089f009e9192c46758c1b01d2196bcecd2769d467,ETH,GOG,4.075504338643329,80000
2022-11-29T13:02:47.000Z,,0x9688a345bf47956b40e77cc890e83ac2120d8d91d04ec110f14da7b0f6337199,ETH,GOG,3.8206882523617,80000
2022-11-29T18:24:23.000Z,Deposit,0x9358aec999fc9dd0855266aea22ad92794d4b26bf42d6c3686f8219211587313,ETH,,0.4841232403982224,
2022-11-29T18:49:59.000Z,Withdrawal,0x0d37cfab653b57609b699c92076db733f4a152fe72f747997bcb50dbd8ced65b,,USDC,,500
2022-11-29T19:05:35.000Z,Withdrawal,0xfa66fc06dbc3892265442b220df8c3e2c545a742a5b6a75378195d3454df0100,,USDC,,249496.92
2022-11-30T12:42:47.000Z,Withdrawal,0x1a02ba90bfd2da7f823adfc4585f051e191110e34cc5e0c6a912bb82223c3a84,,USDC,,255000
2022-11-30T16:27:35.000Z,Withdrawal,0x14cef5e4b7c402a3e6e28af86c746a4b54eaf1aad561e387a9600ff0f4047ae9,,ETH,,0.0001
2022-12-01T13:54:47.000Z,Withdrawal,0x7b12b25891eaf32e21d2f832010deae35f831dacd865ec59c3d1e6ce343742e5,,RPL,,5030
2022-12-02T17:09:47.000Z,Withdrawal,0x0d4b79159a4c595a3c51790c491a14a1d147b30c0f46f487530f0347508495c7,,ETH,,0.06
2022-12-05T00:24:11.000Z,Withdrawal,0xedc272d4f993ee2615783257d757b7adb59c84ed7b870d9f60d236bc9203bc79,,RPL,,10000
2022-12-05T01:34:35.000Z,Deposit,0x5e6ea6b3fbbe64aa6f70fb9ea3131908dba5d971d1c108da74a8018b6cda1869,RPL,,0.5,
2022-12-06T15:18:47.000Z,Deposit,0x4bbddd27b1f40073cf7a45152e7354b3d77e7a68f79d99548c5bd34b881f6e51,RPL,,1,
2022-12-10T17:24:35.000Z,Withdrawal,0xfbadf463e9f5ad734f0524b179a8b05052f0c7f7c73aa0f65775956543923136,,RPL,,10
2022-12-10T18:58:47.000Z,Withdrawal,0xab2c7d06e02b2e17bb27a6f14049203e411d236dab6104de9bd0046a96b88133,,ETH,,1
2022-12-14T22:07:47.000Z,Withdrawal,0x24c29ba4bcba12da266b24ebf39a9749e1314bfec9ec92e74a1f948677324a05,,ETH,,0.9933
2022-12-15T04:14:59.000Z,Withdrawal,0x1af3ae8ed1cf7319ac8de1b3eaf614870dfef073ed2b701554f585cedf6e9db9,,ETH,,15
2022-12-15T12:32:23.000Z,Withdrawal,0x5cd0bae1c4ba36ef10f4459c08eae9f280c971db76c458cd9e10db30bdaaa5d6,,ETH,,19.26
2022-12-15T22:05:35.000Z,Withdrawal,0x899ba7243eba95b12368df3fafbf516440c02d95640ae81013e2f1f457b0346f,,ETH,,23
2022-12-16T00:55:11.000Z,Withdrawal,0xf231786b636522077da177335ce536dcca0351598cc96796aeb9164c4d2eb15f,,ETH,,25.52
2022-12-16T02:02:23.000Z,Withdrawal,0xb61d7957a3bee68e331d014241a920150898f47fe38cfba64319e09ec0309dfb,,ETH,,19
2022-12-16T02:12:35.000Z,Withdrawal,0x2f8713106cadef5686767c3565866295bcf255ec4c7dc462e7152d24f3e9e5a6,,ETH,,0.002
2022-12-17T15:46:47.000Z,Withdrawal,0xac17ee4725285d34e6909c950f984c1f60d16939ef17539d7ec930bbaa4b562b,,ETH,,25
2022-12-18T02:39:59.000Z,Withdrawal,0x2b6d4d8fe1603c9bed312b3ce3dd3ccb9934c33f2e5774036ed20519f4fb8c6c,,ETH,,22
2022-12-18T23:38:35.000Z,Deposit,0x2cce695071e1d8eb653ea1fac656426be7aaa957a4fedaab1ae79eace698bb17,GOG,,66666.7,
2022-12-19T02:08:47.000Z,Withdrawal,0xc00e45763b5b0981709c48bafec9819b42170506bc8bd0bce70b11f21ca7bf3d,,ETH,,30.6
2022-12-19T03:10:59.000Z,Withdrawal,0x37b94c1de1ea82c3cf4bd915acd9c62e8eba1111bb1ef7061fece32f557d6c06,,ETH,,20.4
2022-12-20T01:17:11.000Z,Withdrawal,0x0dce9381afd2886b4a70dad1aa1ba744ab7cf898cae0165690427ba18120d22c,,ETH,,0.0086
2022-12-20T01:22:35.000Z,Withdrawal,0x8ef70f369452365268db63b6be307e42c9c4b0aeaf663c28a10316959e9cdb7b,,ETH,,0.0086
2022-12-20T13:54:35.000Z,Withdrawal,0x4d14b70041e3ca675940f7b7eb0ce4fa0648d0a718ba770f5ca6e4a5f1fa11f9,,ETH,,0.2
2022-12-24T03:22:11.000Z,Withdrawal,0x3539d0144910d5d5ca6369f1d6da3c925e0fc73b8dac2b5b2904518349598461,,RPL,,2244.41
2022-12-24T16:32:35.000Z,Withdrawal,0x800c2a83593e9a21470861eff8ded640a4df7ef2db61021226d07bdc66f8201e,,ETH,,0.004
2022-12-24T23:09:23.000Z,Withdrawal,0x57992e861fcbace4ce7d8629a90cdfbffd2e6c0aee81e959877c95a949291644,,ETH,,0.005
2022-12-26T21:04:23.000Z,Withdrawal,0x7e871cc49e0e348eba3d5694eafe7223f8308e333b4a3a81cf96b8e10ceeb42d,,ETH,,29.38
2022-12-29T13:41:59.000Z,Withdrawal,0xc0903fe27c72120f818887b373fedda5d7efaa5e05e482467ef24a9746b081bd,,ETH,,10
2022-12-30T01:05:35.000Z,Deposit,0x4faa2d2b854c6c6f6fbaad5ea175eba983693602c8a8b890fe7be67e7b8ff3f4,IMX,,25781.25,
2022-12-30T13:02:47.000Z,Withdrawal,0x8a58dfff2ce13b1bf03ec972b85d375e1baff5c5b0168cc01042625062171ce4,,ETH,,5
2022-12-30T21:41:47.000Z,Deposit,0x99c12cfbd351fb28a536b6b6feeb5919ff135a4acc122780b40182498d94d9c6,DAI,,100000,
2022-12-30T21:41:47.000Z,Withdrawal,0x99c12cfbd351fb28a536b6b6feeb5919ff135a4acc122780b40182498d94d9c6,,ETH,,300
2022-12-30T23:41:23.000Z,Withdrawal,0x5d04e360533a63a7dd441695c06c6137e2759b330fab72d41c6a626f04fa324e,,USDC,,497440
2022-12-31T01:08:11.000Z,,0xe60052847ea12faa50e889ae1d6fbb647a7bfe42859e7b113e6f73041451e82d,WETH,DAI,83.55253998188208,100000
2022-12-31T16:41:59.000Z,Withdrawal,0xa095bb4705924961f1da50d2027a32dfc91ff6ed9e69b6c6d924d84ddb7029ea,,ETH,,14
2022-12-31T20:43:11.000Z,Withdrawal,0x37d07211e9037eeb2001d5dbed318a14b0420d71623caa7e17c17d967c1cedaf,,ETH,,15.3
2023-01-01T15:17:35.000Z,Withdrawal,0x5d40df9353d64ab1221cdbcb0902e9fa4948bffe8fd45e9f18b8e6288123c225,,ETH,,0.07
2023-01-03T18:13:11.000Z,Withdrawal,0x3a48f1ec86029973372f7969a1268e1695c8f9cb536d8b662c8cdde261458bf3,,USDC,,497.44
2023-01-04T03:48:47.000Z,Withdrawal,0x49fec6429bda0f2c206d244ab21aff07fdf3c22bef43ff4ff3222959ba953b89,,ETH,,0.167
2023-01-05T00:01:59.000Z,Deposit,0xb534b58f98b7a87e607b5dbd5986759f6dcfafca15708ba7d5fe45d7615fa216,USDC,,30000,
2023-01-05T09:03:47.000Z,Withdrawal,0x580d94f0497e1aa0a5798a75145b0e887e1423ed5021c6a59887fdc0fbbd4bc8,,ETH,,20
2023-01-05T14:20:11.000Z,Withdrawal,0x86d09133cca8eb0f865b2ddedab3d3b7dabe09c123ed0a365585358b7aa794c0,,ETH,,0.008
2023-01-05T14:20:59.000Z,Withdrawal,0xc272e230acabcc3689bcac9280ada83dd8c36384df86d313250aaf9dad3b047f,,ETH,,0.08
2023-01-06T03:38:47.000Z,Deposit,0x3c9596e9b6d20c03f6eeeb3bb0e192b612c2c5755519731e5e691047de8b3d60,USDC,,249159.946,
2023-01-06T04:53:59.000Z,ENS: Renew,0x86fd250504741c27af090472523f2330147c197eb140a669d21515dcbd5db490,ETH,ETH,0.1278579653494214,1.4064376188436356
2023-01-06T13:14:23.000Z,Deposit,0x8c06f1aedcc2e8347d49e1f4e1132c3b7038fe2c2a48462bb0a602b0df0a3a09,USDC,,2000000,
2023-01-06T20:03:11.000Z,Withdrawal,0x0b1413d559d6d1e4e58f0bcfb1a7303ec24f15f31d64f811c786fa74e8424ae6,,ETH,,0.149
2023-01-06T20:41:23.000Z,Withdrawal,0x76d573acdd44f2455bedc5589791f5318ffef9e9776801111ae62b62cff9ac79,,ETH,,0.125
2023-01-06T20:42:59.000Z,Withdrawal,0x828bb0dee875420f1cdf56b9c945f3934bd4b0b1050862f213c489031c98475c,,ETH,,0.135
2023-01-09T15:38:35.000Z,Withdrawal,0xa87d0d68ea54cc7bfc89d569fe793574bf1a3baa0c0d0a48e711201da78339fa,,ETH,,15
2023-01-09T23:58:11.000Z,Withdrawal,0x4fd2d3a98f9fd9bd07e51cea8eccca3e1d49cdefe306268089c576879d9cb122,,ETH,,2.41999
2023-01-09T23:59:47.000Z,Withdrawal,0x83b33f25540afca9b17f02f1dc1df0d2afd0925e4ee887f0a0e0f3dc347e1494,,ETH,,2.5
2023-01-10T00:01:11.000Z,Withdrawal,0x0ea5570f31d7a3c6000d964b79a82552ff0be373a020854f02fd19f2b5583237,,ETH,,4
2023-01-10T00:01:35.000Z,Withdrawal,0x87039622f0bf7ab3c98668432a70bc68076d37451a90801cd46d530e4bfaf417,,ETH,,1.9
2023-01-10T00:11:59.000Z,Withdrawal,0x82d159823aac3efccae6afcbb0df57954e1e55237cfa8fea29554581d602370e,,ETH,,21.86
2023-01-10T00:21:59.000Z,Withdrawal,0x16f79280623f4d58b346cfc3317716531e482bed888f6aeb9b5e5bbd2e6004c5,,ETH,,4.8
2023-01-10T00:26:59.000Z,Withdrawal,0x6ea3664c9087a8f334507b653430c242fc58f23f99e9d437337fef9d88273243,,ETH,,0.42
2023-01-10T16:11:47.000Z,Withdrawal,0x3b58e2adcfdb06f5078d16a1c09055612254393479b4329c7f798ad21854fece,,USDC,,396063.29
2023-01-12T17:55:47.000Z,Withdrawal,0x2ba1668c8d5637dd3a9a53a41f2856dc232f7f326fb1abe5a708f237cf6997bf,,ETH,,0.1
2023-01-12T17:56:11.000Z,Withdrawal,0xa70de5c6c3dc3f957458ddc0352e7f87fd661cc6156ffae6b600e228e35cf380,,ETH,,0.1
2023-01-12T17:56:47.000Z,Withdrawal,0xf01b6bb213dfbd4d0d933b00359ee5e0aa9d9bd6dabc6d1e1a4a96d640c4364a,,ETH,,0.1
2023-01-12T17:57:11.000Z,Withdrawal,0xb606044fc861cfd1e16d9c0498e2bda7aec21e763cf42bd5c2e0bbf70f2be486,,ETH,,0.1
2023-01-12T17:57:35.000Z,Withdrawal,0xcc75f7a44d5d658ee17b3b134cd3af83b6714a683eaafb0dbbc0c3e2ff68a92b,,ETH,,0.1
2023-01-12T17:57:59.000Z,Withdrawal,0xa7ea8b1c6fa2e389027d06804550678d6ba555e87686194ce5181487ecd8e2de,,ETH,,0.1
2023-01-13T21:10:11.000Z,,0x3911ba808af2e85cce154b671062dcd6b3b1290d05f5f8b092532089ab811b33,ETH,GOG,6.404798026536799,146666.7
2023-01-16T09:18:23.000Z,Deposit,0x837955e1e3454b80266c331dd027a1e3fea395dee8ffd32eb85cc7ea722126f9,PET,,367,
2023-01-17T02:04:35.000Z,Withdrawal,0x74e4eb0de581c765e26f1d4ae98282fb06abfc6fdb7f150eb43b474a23202f6b,,ETH,,0.002
2023-01-17T15:05:23.000Z,Withdrawal,0x13917631850308776aad8bae9c88b168c01ad9e368e355f52f9f84d6f9c59d45,,ETH,,0.065
2023-01-17T19:37:11.000Z,Withdrawal,0xd1e6326378bbefc0fa63f0bd1f6f0ba7db363d95f836f626dfcaf9d20f05def7,,RPL,,1000
2023-01-17T22:24:23.000Z,Withdrawal,0xe961df9fdb04642f44183a65e068170fc62219f9713a36db32c81403e3d6bbd0,,USDC,,250000
2023-01-18T05:51:47.000Z,Withdrawal,0xbf90d85ffee1047507d515746ec62e92d518b1e721c17c8600a2d5f7e053073c,,ETH,,0.00069
2023-01-18T07:51:11.000Z,Withdrawal,0xe4c3530033e6c7dd90f366e0cd3a7da11c6d9a208cef6beaca6a36dcd02d79d8,,RPL,,10000
2023-01-18T14:51:35.000Z,Deposit,0xe269bfffb4d7092319ab1905a61edfbb74e4aa739644b37f150e7e6ea91ace4d,RPL,,15000,
2023-01-19T03:49:47.000Z,Deposit,0x6d096ca34e2719b7895339288da4d3ca57fe4213a5c4156e32fbcbd55c9928d4,rETH,,0.003,
2023-01-19T11:18:23.000Z,Withdrawal,0x21517b5b7a8cb15412ac4361f3b7bbf0c10936291ac13f6bc34f7d15d38ef89f,,USDC,,5000
2023-01-20T06:17:47.000Z,Withdrawal,0x393912336aa3333cb011f8739d6fec4689b05baaf3870c990fce531f9083d771,,RPL,,1916.96
2023-01-20T15:22:59.000Z,Withdrawal,0x59214885b2ebd80052d7c11987aa5e9d0d4ed1859718e116b0bf67a7038becd6,,RPL,,20
2023-01-21T14:51:47.000Z,Deposit,0x3915ee055109d85560843036036c1829c46ab8a7421cc8783a21be864c51f7ca,RPL,,20,
2023-01-22T21:10:59.000Z,,0xd4ab4f797ba2ea14fa1e4fdb3f84e6305fcd859ae91b9527be3217bbebbbd506,DAI,WETH,100100,62.13400298629763
2023-01-22T21:13:11.000Z,Withdrawal,0xa29206892ea4362f70a024a59d2714f3a5646fc5b24c9fdfc8125291f7c42832,,DAI,,100031.36228123156
2023-01-22T22:55:35.000Z,Withdrawal,0x3936ba29b4caf8c13e5b8ccb684c9195e7930372263b50f8bdd0678a4b6e2403,,RPL,,15000
2023-01-23T05:57:23.000Z,Deposit,0x8b33ac3988bbdf684a78aa2366585787d4880bdaf53014e2286b98099c5fbfdc,GOG,,66666.6,
2023-01-23T17:45:35.000Z,Withdrawal,0x26fe426b237aec49864693efa82ab20f1a9ead96f07dd7d83ae01b05b4be5243,,RPL,,1000
2023-01-23T18:13:11.000Z,Deposit,0x7cecd4fa6411e66168db4b0904b59b1918b3438fd4f4b113318440cddec21b58,ETH,,235,
2023-01-24T13:41:47.000Z,Withdrawal,0x27f1ca19167b543d6441797572650ca9eabc487fe054144628cef4d461b1648a,,ETH,,0.0012
2023-01-25T02:23:23.000Z,Deposit,0x3e49ce90496cc407eebda15281ca83c295c94f028fee058a9840e8250f962295,RPL,,0.5,
2023-01-25T14:11:47.000Z,Withdrawal,0xb750886f004f895233427d3633302cb0f1acddf610043adce6fc32220ad580a7,,ETH,,0.329
2023-01-26T12:06:23.000Z,,0xcb9509499e760ddcfdf81d6a75fb0844223f46d8c2904e627167a63fbcf9e4b4,ETH,GOG,2.8362050535952665,66666.6
2023-01-26T21:39:11.000Z,Withdrawal,0xd24b4bcb055a0e33b2673ca743e6d1016eb0957b830fb75c70ababf5f4fc8b3e,,RPL,,1000
2023-01-27T14:43:11.000Z,Withdrawal,0x9eecb24f741d2341fb1cf69a9efb662b2480bf4e774f8fdbdf4740a867dadaff,,USDC,,50500
2023-01-30T15:03:11.000Z,Withdrawal,0xdb498bf36438dd42ef64f99f81ee2684458d0020cda5ad554938edacc86e0c9a,,ETH,,15
2023-01-31T23:02:11.000Z,Deposit,0x72846d65a2ec4be37c45faf3a97ca03698f66ae7fa36dcb84ca10f9ea530a6bf,RPL,,5500,
2023-02-02T00:23:59.000Z,Withdrawal,0x423127041f28bebe22bbddee2fcbc2e185231bc00f42194da3d7a47fe3a9966f,,ETH,,0.0012
2023-02-04T12:36:23.000Z,Withdrawal,0x616bcc9017999f65c2d03055a7d3a9569d8e7ee3c418c714c84916f6226559fd,,ETH,,10
2023-02-04T23:39:11.000Z,,0xb56210435e7fcf201a5ae21bc333364f35cabd2836c3106e1de087bf99bb62d7,RPL,ETH,2329.2722584477956,55.73228669906573
2023-02-05T22:30:35.000Z,Deposit,0xfd0ce7ed20468bc6a0e98c7a476ff8afadeb23ce51f3663de76abdd5e5945232,GOG,,66666.7,
2023-02-05T23:22:47.000Z,,0xdc8297bd0fac10e013788795831c894fbaaa27267edbd92f50b82f3fb7bb5562,ETH,GOG,2.976121628087991,66666.7
2023-02-06T15:17:35.000Z,Withdrawal,0xe2994679667aa78f20bff59edf65c3fa09ca1baf9b9b8f74a74aa138ec1da2e7,,ETH,,27.65
2023-02-06T19:00:35.000Z,Deposit,0xc24e2d9c0a41334f054ce6e0209bcecc46ff73db38c617720bdb1a5c06e32e91,IMX,,392000,
2023-02-06T19:03:11.000Z,Withdrawal,0xb6ed58459abcc915026943cb614f9b586fcd5dbebc8fb55f89f6c00dbd471d9b,,IMX,,417781.25
2023-02-07T21:35:23.000Z,Withdrawal,0xc9245307715c0bb287892733e5512eb590607822c1562022f50fad82a9679811,,ETH,,0.01
2023-02-08T01:45:11.000Z,Withdrawal,0x6480d448d64cf744a57cb881bb141afb3c89e40aaf25fe129559186c2ca5837d,,ETH,,20
2023-02-09T00:45:23.000Z,Withdrawal,0x72fae822aa20b5be8532519abd02ef7008d36eae84a73af4eead365dde7824db,,ETH,,0.0069
2023-02-10T02:08:35.000Z,,0xfe70cb106f68c894c66ebe0e4e572b2877c85fb140b5fa6f1372c13e197d14f0,RPL,ETH,9386.717913972816,1052.7125497490629
